tic,datadate,fundamental_score,score_pe,score_pb,score_ev_ebitda,score_roce,score_margin,score_turnover,score_inventory,score_accruals,score_dte,score_cov
JCI,2024-09-30,0.39112789348679666,0.20490129339686858,0.4993188010899182,0.259825327510917,0.2366101694915254,0.2733423545331529,0.5142083897158322,0.47714681440443213,0.5893098782138024,0.5505084745762712,0.30610743193524653
KLAC,2022-06-30,0.5005273881378262,0.6991150442477876,0.038828337874659447,0.6615720524017468,0.9416949152542373,0.9316644113667117,0.6617050067658998,0.07894736842105263,0.16847090663058184,0.0359322033898305,0.7873436350257542
KLAC,2023-06-30,0.48950304686159835,0.5418652144315861,0.05790190735694822,0.4992721979621543,0.943728813559322,0.9066305818673883,0.6711772665764547,0.06371191135734072,0.439106901217862,0.10644067796610168,0.6651949963208241
KLAC,2024-06-30,0.41197453149638125,0.1708645336963921,0.03746594005449588,0.17321688500727805,0.920677966101695,0.8599458728010826,0.5987821380243572,0.055401662049861494,0.5419485791610283,0.13966101694915256,0.6217807211184695
KMI,2021-12-31,0.5017266562884253,0.5357385976855004,0.8678474114441417,0.777292576419214,0.21084745762711865,0.4215155615696888,0.2259810554803789,0.5810249307479224,0.8836265223274695,0.33016949152542374,0.18322295805739514
KMI,2022-12-31,0.5074304131335203,0.6432947583390061,0.8358310626702997,0.715429403202329,0.18847457627118644,0.5209742895805142,0.2550744248985115,0.5941828254847645,0.8159675236806495,0.3586440677966102,0.14643119941133187
KMI,2023-12-31,0.5193636384637367,0.630360789652825,0.8440054495912807,0.7532751091703057,0.20610169491525424,0.6082543978349121,0.2090663058186739,0.5713296398891967,0.8903924221921515,0.3579661016949153,0.12288447387785136
K,2021-12-31,0.4692055413122326,0.6868618107556161,0.27656675749318804,0.5866084425036391,0.6013559322033898,0.41069012178619757,0.6921515561569689,0.4293628808864266,0.39242219215155616,0.13627118644067793,0.4797645327446652
K,2022-12-31,0.4405409040004292,0.4138869979577944,0.2622615803814714,0.5276564774381368,0.6088135593220338,0.2347767253044655,0.7158322056833559,0.3912742382271468,0.5906630581867388,0.19593220338983053,0.46431199411331864
K,2023-12-31,0.447076792116909,0.4288631722260041,0.2717983651226158,0.5887918486171762,0.6338983050847458,0.2672530446549391,0.7239512855209743,0.44182825484764543,0.6299052774018945,0.14305084745762708,0.34142752023546724
KMB,2021-12-31,0.4527747851019571,0.3846153846153846,0.009536784741144388,0.4556040756914119,0.8630508474576272,0.35588633288227334,0.8247631935047361,0.38365650969529086,0.6346414073071718,0.007457627118644061,0.6085356880058866
KMB,2022-12-31,0.4546123359383201,0.4588155207624234,0.010899182561307952,0.4512372634643377,0.8610169491525423,0.36874154262516917,0.8382949932341002,0.39473684210526316,0.6075778078484438,0.00881355932203387,0.5459896983075792
KMB,2023-12-31,0.49872749331185745,0.47038801906058547,0.026566757493188042,0.6062590975254731,0.903728813559322,0.32882273342354534,0.8626522327469553,0.4245152354570637,0.7611637347767253,0.019661016949152565,0.5835172921265637
KEX,2021-12-31,0.4311036159875649,0.9496255956432947,0.853542234332425,0.42576419213973804,0.05288135593220339,0.02774018944519621,0.39309878213802435,0.36149584487534625,0.5520974289580514,0.6101694915254237,0.08462104488594555
KEX,2022-12-31,0.4101077758748223,0.2872702518720218,0.8474114441416893,0.5982532751091703,0.10372881355932204,0.17253044654939106,0.4790257104194858,0.32617728531855955,0.3565629228687416,0.6549152542372881,0.27520235467255333
KEX,2023-12-31,0.4949201518314446,0.5207624234172907,0.8079019073569482,0.7307132459970889,0.22779661016949151,0.2652232746955345,0.5182679296346414,0.3511080332409972,0.45602165087956703,0.6806779661016948,0.39072847682119205
KR,2022-01-31,0.5348017466120403,0.5473110959836623,0.4775204359673024,0.8369723435225619,0.4393220338983051,0.09066305818673884,0.9857916102841678,0.5623268698060941,0.9012178619756428,0.11322033898305084,0.3936718175128771
KR,2023-01-31,0.5696989142639642,0.7025187202178352,0.5006811989100817,0.87117903930131,0.5505084745762712,0.09810554803788904,0.9884979702300406,0.5595567867036011,0.8044654939106901,0.1328813559322034,0.48859455481972036
KR,2024-01-31,0.5977572511499665,0.6684819605173588,0.5299727520435967,0.8748180494905385,0.5715254237288135,0.09539918809201624,0.9878213802435724,0.5664819944598338,0.9059539918809202,0.17152542372881352,0.6055923473142016
LRCX,2022-06-30,0.5649549763710018,0.7447243022464262,0.16621253405994552,0.7503639010189229,0.9505084745762712,0.8437077131258457,0.7889039242219216,0.1440443213296399,0.03247631935047357,0.3993220338983051,0.8292862398822664
LRCX,2023-06-30,0.5766571301291066,0.5616065350578625,0.14577656675749318,0.5131004366812226,0.9227118644067797,0.8322056833558863,0.7686062246278755,0.10526315789473684,0.5838971583220569,0.5077966101694915,0.82560706401766
LRCX,2024-06-30,0.4945525574863871,0.21443158611300206,0.0803814713896458,0.1688500727802038,0.8827118644067796,0.8294993234100135,0.7016238159675237,0.09487534626038781,0.6238159675236806,0.5538983050847457,0.7954378219278881
LANC,2022-06-30,0.5181136515089635,0.18175629680054461,0.4005449591280654,0.3377001455604076,0.5749152542372882,0.19824086603518268,0.9397834912043301,0.4937673130193906,0.18673883626522325,0.8949152542372881,0.9727740986019132
LANC,2023-06-30,0.5075480323437567,0.12389380530973448,0.2561307901907357,0.19432314410480345,0.6488135593220339,0.22868741542625168,0.945872801082544,0.49238227146814406,0.3078484438430311,0.9003389830508475,0.9771891096394407
LANC,2024-06-30,0.5524004407909722,0.27093260721579304,0.29155313351498635,0.33915574963609896,0.7369491525423729,0.32138024357239514,0.9404600811907984,0.47853185595567865,0.2814614343707713,0.8827118644067796,0.9808682855040471
LEN,2022-11-30,0.6528338124242564,0.9006126616746086,0.9005449591280654,0.9556040756914119,0.7694915254237288,0.5351826792963464,0.7496617050067659,0.04847645429362881,0.03721244925575107,0.7993220338983051,0.8322295805739515
LEN,2023-11-30,0.685400667892453,0.8407079646017699,0.826975476839237,0.9090247452692868,0.6427118644067796,0.4621109607577808,0.7415426251691475,0.0574792243767313,0.6989174560216509,0.847457627118644,0.8270787343635025
JEF,2022-11-30,0.4722126218745304,0.7699115044247787,0.9243869209809265,0.9475982532751092,0.3410169491525424,0.4614343707713126,0.12922868741542626,0.022853185595567867,0.6623815967523681,0.38237288135593217,0.08094186902133922
JEF,2023-11-30,0.3460029891016013,0.28590878148400267,0.9271117166212535,0.9694323144104804,0.568135593220339,0.15087956698240865,0.12449255751014884,0.02146814404432133,0.023680649526387043,0.33152542372881355,0.05739514348785872
LLY,2021-12-31,0.42681476173205135,0.14295439074200134,0.04495912806539515,0.17030567685589515,0.8711864406779661,0.7232746955345061,0.5595399188092016,0.06925207756232687,0.7472936400541272,0.14983050847457624,0.789551140544518
LLY,2022-12-31,0.4169880551497288,0.1055139550714772,0.04087193460490468,0.1266375545851528,0.8725423728813559,0.7665764546684709,0.5561569688768606,0.05678670360110803,0.6271989174560216,0.216271186440678,0.8013245033112583
LLY,2023-12-31,0.31475225118898004,0.040163376446562316,0.023160762942779245,0.0633187772925764,0.9023728813559322,0.5933694181326117,0.5094722598105548,0.046398891966759004,0.04262516914749659,0.15254237288135597,0.7740986019131715
BBWI,2022-01-31,0.7190296387555573,0.7134104833219878,0.9543596730245232,0.8398835516739447,0.9477966101694916,0.6542625169147497,0.8998646820027063,0.3739612188365651,0.5094722598105548,0.9654237288135593,0.3318616629874908
BBWI,2023-01-31,0.6769148648276119,0.7324710687542546,0.944141689373297,0.7831149927219796,0.9105084745762712,0.4133964817320704,0.915426251691475,0.39058171745152354,0.47259810554803794,0.9552542372881356,0.25165562913907286
BBWI,2024-01-31,0.6673864948926863,0.7978216473791695,0.9455040871934605,0.814410480349345,0.8894915254237288,0.4742895805142084,0.9127198917456022,0.3808864265927978,0.25608930987821377,0.9620338983050848,0.24061810154525387
LMT,2021-12-31,0.6232899237595911,0.6650782845473111,0.17643051771117169,0.7736535662299855,0.9193220338983051,0.3606224627875507,0.9005412719891746,0.5907202216066482,0.8552097428958052,0.28271186440677964,0.7086092715231788
LMT,2022-12-31,0.5421710836843132,0.49285228046289997,0.10762942779291551,0.5538573508005822,0.8752542372881356,0.33152909336941816,0.881596752368065,0.5851800554016621,0.7878890392422192,0.144406779661017,0.6615158204562178
LMT,2023-12-31,0.5402270883051727,0.6351259360108918,0.08378746594005448,0.6404657933042213,0.8922033898305085,0.39580514208389717,0.8964817320703654,0.5872576177285319,0.6569688768606224,0.071864406779661,0.5423105224429727
RRC,2021-12-31,0.521147090248878,0.8046289993192648,0.6559945504087193,0.8930131004366813,0.47728813559322036,0.5466847090663058,0.4181326116373478,,0.4884979702300406,0.23389830508474574,0.17218543046357615
RRC,2022-12-31,0.7285499324575677,0.908781484002723,0.6668937329700273,0.9563318777292577,0.9077966101694915,0.8667117726657646,0.5893098782138024,,0.5872801082543979,0.49694915254237293,0.5768947755702722
RRC,2023-12-31,0.6692786868790517,0.8611300204220558,0.6948228882833787,0.9308588064046579,0.7674576271186441,0.8308525033829499,0.4546684709066306,,0.29566982408660347,0.5986440677966102,0.5894039735099338
LPX,2021-12-31,0.7439181973670046,0.9033356024506467,0.30722070844686644,0.9643377001455604,0.9959322033898305,0.8856562922868741,0.9709066305818674,0.45637119113573404,0.304127198917456,0.7145762711864407,0.9367181751287712
LPX,2022-12-31,0.7731645186911644,0.9108236895847516,0.5183923705722071,0.970160116448326,0.9864406779661017,0.8606224627875507,0.9472259810554804,0.435595567867036,0.425575101488498,0.751864406779661,0.9249448123620309
LPX,2023-12-31,0.5405446355868886,0.34036759700476515,0.48569482288828336,0.7001455604075691,0.615593220338983,0.2523680649526387,0.8085250338294994,0.35526315789473684,0.3352503382949933,0.7661016949152543,0.7461368653421634
LOW,2022-01-31,0.7007742589487991,0.5520762423417291,0.978882833787466,0.5676855895196506,0.9620338983050848,0.3349120433017591,0.9736129905277402,0.25277008310249305,0.7462787550744249,0.9735593220338983,0.6659308314937454
LOW,2023-01-31,0.696765322426032,0.5336963921034718,0.952316076294278,0.7008733624454149,0.9715254237288136,0.2483085250338295,0.9769959404600812,0.23822714681440443,0.7956698240866036,0.9525423728813559,0.5974981604120677
LOW,2024-01-31,0.6660220948052811,0.6460176991150443,0.9509536784741144,0.6499272197962154,0.951864406779661,0.3423545331529093,0.9702300405953992,0.22922437673130194,0.5081190798376184,0.9545762711864407,0.45695364238410596
MMC,2021-12-31,0.4839179744556154,0.35398230088495575,0.1975476839237057,0.3129548762736536,0.6345762711864407,0.6156968876860622,0.5554803788903924,0.8597645429362881,0.46955345060893094,0.28406779661016945,0.5555555555555556
MMC,2022-12-31,0.5056351691160662,0.3750850918992512,0.20572207084468663,0.4374090247452693,0.7030508474576271,0.564276048714479,0.5872801082543978,0.8597645429362881,0.48443843031123135,0.26169491525423727,0.5776306107431936
MMC,2023-12-31,0.5125827000386527,0.4220558202859088,0.21253405994550412,0.44395924308588064,0.7172881355932204,0.638700947225981,0.45737483085250336,0.8597645429362881,0.52063599458728,0.3023728813559322,0.551140544518028
MAT,2021-12-31,0.4672441509081181,0.8618107556160653,0.3419618528610354,0.7445414847161572,0.5993220338983051,0.6380243572395129,0.7320703653585927,0.23684210526315788,0.06292286874154263,0.13559322033898302,0.31935246504782927
MAT,2022-12-31,0.44824209477186416,0.6466984343090538,0.5095367847411444,0.7860262008733625,0.5166101694915254,0.2679296346414073,0.7469553450608931,0.2084487534626039,0.2219215155615697,0.2508474576271187,0.3274466519499632
MAT,2023-12-31,0.44650139118169535,0.29816201497617423,0.5115803814713896,0.7729257641921398,0.471864406779661,0.16238159675236807,0.7280108254397835,0.342797783933518,0.5784844384303112,0.26915254237288133,0.329654157468727
MCD,2021-12-31,0.6617168211072508,0.3866575901974132,0.9836512261580381,0.277292576419214,0.7389830508474576,0.9079837618403248,0.4066305818673884,0.7049861495844876,0.7401894451962111,0.984406779661017,0.4863870493009566
MCD,2022-12-31,0.6519006027414995,0.29135466303607893,0.9775204359673024,0.2983988355167394,0.7850847457627118,0.8423545331529093,0.4404600811907984,0.7056786703601108,0.6982408660351827,0.9810169491525423,0.4988962472406181
MCD,2023-12-31,0.6737165654546644,0.40844111640571823,0.9856948228882834,0.31732168850072784,0.8033898305084746,0.9113667117726658,0.43437077131258456,0.7084487534626038,0.6826792963464141,0.9850847457627119,0.5003679175864606
SPGI,2021-12-31,0.5162675883015195,0.2021783526208305,0.01975476839237056,0.2285298398835517,0.9857627118644068,0.9350473612990527,0.5331529093369418,0.8597645429362881,0.46481732070365356,0.08745762711864402,0.8462104488594555
SPGI,2022-12-31,0.46705457294730357,0.2716133424098026,0.5190735694822888,0.24745269286754001,0.26576271186440675,0.8741542625169147,0.17117726657645466,0.8597645429362881,0.04533152909336946,0.7186440677966102,0.6975717439293598
SPGI,2023-12-31,0.47865244724082645,0.1034717494894486,0.4100817438692098,0.19141193595342065,0.3159322033898305,0.7523680649526387,0.19485791610284167,0.8597645429362881,0.6231393775372125,0.6901694915254237,0.64532744665195
MCK,2022-03-31,0.6800459233637353,0.15997277059223958,0.9666212534059946,0.45269286754002913,0.9945762711864407,0.07510148849797023,0.9952638700947226,0.5353185595567868,0.8653585926928281,0.9586440677966102,0.7969094922737306
MCK,2023-03-31,0.7165215041864617,0.7100068073519401,0.9741144414168937,0.3820960698689956,0.9952542372881356,0.09269282814614344,0.9979702300405954,0.5373961218836565,0.7733423545331529,0.9613559322033898,0.7409860191317145
MCK,2024-03-31,0.6712727437310437,0.45473110959836627,0.9802452316076294,0.25181950509461426,0.9925423728813559,0.08592692828146144,0.9986468200270636,0.5450138504155124,0.6847090663058186,0.9633898305084746,0.7557027225901398
MDT,2022-04-30,0.4922459782510626,0.359428182437032,0.5647138964577656,0.5189228529839884,0.31864406779661014,0.6177266576454669,0.3152909336941813,0.10872576177285319,0.8105548037889039,0.6535593220338983,0.6548933038999264
MDT,2023-04-30,0.45061810355370857,0.2784206943498979,0.6103542234332425,0.4941775836972343,0.24271186440677966,0.4851150202976996,0.31055480378890393,0.09764542936288088,0.8064952638700947,0.5898305084745763,0.5908756438557763
MDT,2024-04-30,0.4700949130050627,0.3321987746766508,0.6634877384196185,0.5844250363901019,0.25966101694915256,0.45331529093369416,0.32949932341001353,0.10734072022160665,0.8636671177266576,0.5871186440677967,0.5202354672553348
CVS,2021-12-31,0.5467094835209217,0.618788291354663,0.7193460490463215,0.6382823871906842,0.2861016949152542,0.12043301759133965,0.8856562922868741,0.53601108033241,0.9600811907983762,0.35728813559322037,0.3451066961000736
CVS,2022-12-31,0.5484886581709167,0.3233492171545269,0.7479564032697548,0.7379912663755459,0.3749152542372881,0.09336941813261164,0.9242219215155616,0.5443213296398892,0.9648173207036536,0.35525423728813554,0.41869021339220014
CVS,2023-12-31,0.5874842670868443,0.7692307692307692,0.8337874659400545,0.729985443959243,0.32,0.10893098782138025,0.9282814614343707,0.5699445983379502,0.9140730717185386,0.34372881355932206,0.35688005886681384
MRK,2021-12-31,0.5560895028062836,0.662355343771273,0.3208446866485014,0.6353711790393013,0.688135593220339,0.8443843031123139,0.44181326116373476,0.0907202216066482,0.7577807848443843,0.39322033898305087,0.7262693156732892
MRK,2022-12-31,0.59349181826993,0.5588835942818244,0.2649863760217984,0.6521106259097526,0.8149152542372882,0.8112313937753721,0.5216508795669824,0.14058171745152354,0.9032476319350473,0.49762711864406783,0.7696835908756439
MRK,2023-12-31,0.41532995492292263,0.006807351940095296,0.22138964577656672,0.4854439592430859,0.7145762711864406,0.07983761840324763,0.5466847090663058,0.10595567867036011,0.9668470906630582,0.3620338983050847,0.6637233259749816
MU,2022-08-31,0.7270086908356514,0.8822328114363512,0.8521798365122616,0.9599708879184862,0.5877966101694915,0.861299052774019,0.4465493910690122,0.07340720221606649,0.9336941813261164,0.8142372881355933,0.8587196467991169
MU,2023-08-31,0.3873560757360534,0.9475833900612661,0.7370572207084469,0.21033478893740898,0.020338983050847456,0.011502029769959404,0.22868741542625168,0.045706371191135735,0.9397834912043301,0.7193220338983051,0.013245033112582781
MU,2024-08-31,0.34539402546997683,0.0224642614023145,0.6055858310626703,0.5400291120815138,0.04203389830508475,0.13125845737483086,0.33220568335588635,0.06994459833795014,0.942489851150203,0.7274576271186441,0.04047093451066961
ETR,2021-12-31,0.38484242652825845,0.5377808032675289,0.6914168937329701,0.6244541484716157,0.11661016949152542,0.37009472259810555,0.18470906630581868,0.4328254847645429,0.6907983761840325,0.09966101694915253,0.10007358351729213
ETR,2022-12-31,0.4169745341416429,0.5234853641933288,0.7138964577656676,0.7481804949053857,0.1945762711864407,0.3071718538565629,0.2253044654939107,0.4445983379501385,0.7280108254397835,0.1322033898305085,0.152317880794702
ETR,2023-12-31,0.49773263745593643,0.8461538461538461,0.8031335149863761,0.7969432314410481,0.20271186440677966,0.7205683355886333,0.19282814614343707,0.3296398891966759,0.7767253044654939,0.1688135593220339,0.13980868285504047
MSA,2021-12-31,0.2304343965675763,0.010891763104152519,0.2254768392370572,0.03202328966521106,0.08813559322033898,0.09878213802435724,0.5615696887686062,0.1703601108033241,0.36129905277401897,0.42983050847457627,0.3259749816041207
MSA,2022-12-31,0.3977589760377313,0.2893124574540503,0.26362397820163486,0.3253275109170306,0.5932203389830508,0.4722598105548038,0.6028416779431665,0.15027700831024932,0.16035182679296345,0.4949152542372881,0.6254598969830758
MSA,2023-12-31,0.37735669524975785,0.02995234853641937,0.23978201634877383,0.4788937409024745,0.783728813559322,0.13531799729364005,0.713125845737483,0.1994459833795014,0.20500676589986466,0.49898305084745764,0.48933038999264167
MMM,2021-12-31,0.555517865239479,0.6133424098025868,0.24523160762942775,0.6557496360989811,0.7545762711864407,0.6474966170500677,0.6745602165087957,0.22853185595567868,0.7341001353179972,0.3003389830508475,0.7012509197939661
MMM,2022-12-31,0.5371578084466695,0.7828454731109599,0.3671662125340599,0.8173216885007278,0.7586440677966102,0.6529093369418133,0.6657645466847091,0.2077562326869806,0.09607577807848444,0.33288135593220336,0.6902133922001472
MMM,2023-12-31,0.47325450706795635,0.943498978897209,0.11307901907356943,0.7292576419213974,0.7762711864406779,0.017591339648173207,0.5866035182679297,0.2299168975069252,0.9715832205683356,0.06305084745762712,0.3016924208977189
MSI,2021-12-31,0.564050119961795,0.20830496936691623,0.9986376021798365,0.2321688500727802,0.84,0.5872801082543978,0.621786197564276,0.12049861495844875,0.5622462787550744,0.9986440677966102,0.47093451066961
MSI,2022-12-31,0.3771209428798841,0.2852280462899932,0.0006811989100817817,0.2867540029112081,0.8433898305084746,0.5757780784844384,0.652232746955345,0.13642659279778394,0.52063599458728,0.0013559322033898091,0.4687270051508462
MSI,2023-12-31,0.407105842862185,0.302927161334241,0.01498637602179842,0.29112081513828236,0.9261016949152543,0.6596752368064953,0.6732070365358592,0.16204986149584488,0.4621109607577808,0.028474576271186436,0.5504047093451067
BAC,2021-12-31,0.35299443419903664,0.7617426820966644,0.8044959128065395,0.09170305676855894,0.2874576271186441,0.9174560216508796,0.009472259810554804,0.01038781163434903,0.0013531799729363803,0.29288135593220344,
BAC,2022-12-31,0.3815619441413442,0.8162014976174268,0.8910081743869209,0.09752547307132464,0.27796610169491526,0.8024357239512855,0.02435723951285521,0.21745152354570638,0.003382949932341006,0.303728813559322,
BAC,2023-12-31,0.5083106288981996,0.8025867937372362,0.9087193460490464,0.11935953420669576,0.26915254237288133,0.5899864682002707,0.058186738836265225,0.5318559556786704,0.9837618403247632,0.3111864406779661,
NFG,2022-09-30,0.5663898525235969,0.8284547311095983,0.5544959128065395,0.893740902474527,0.6372881355932203,0.8403247631935047,0.2496617050067659,0.5422437673130194,0.4194857916102842,0.32881355932203393,0.36938925680647533
NFG,2023-09-30,0.5906181795802412,0.8270932607215793,0.7717983651226158,0.9075691411935953,0.4888135593220339,0.7672530446549392,0.2456021650879567,0.5277008310249307,0.6041948579161028,0.40338983050847455,0.36276674025018396
NFG,2024-09-30,0.44647656743182534,0.06330837304288628,0.6975476839237057,0.9002911208151383,0.5010169491525424,0.16373477672530445,0.2239512855209743,0.4986149584487535,0.6549391069012178,0.4250847457627118,0.3362766740250184
NJR,2022-09-30,0.4107379022175517,0.7297481279782165,0.6757493188010899,,0.28,0.36400541271989173,0.4472259810554804,0.47991689750692523,0.2205683355886333,0.20067796610169486,0.29874908020603386
NJR,2023-09-30,0.4035585169023385,0.6827773995915589,0.6880108991825613,,0.24677966101694915,0.5277401894451962,0.28010825439783493,0.41066481994459836,0.39918809201623817,0.19661016949152543,0.20014716703458427
NJR,2024-09-30,0.3950822466675682,0.6473791695030633,0.6566757493188011,,0.2677966101694915,0.625169147496617,0.2401894451962111,0.3545706371191136,0.33288227334235454,0.2169491525423729,0.2141280353200883
NYT,2021-12-31,0.5407227598510759,0.20966643975493537,0.3119891008174387,0.2438136826783115,0.5884745762711865,0.41542625169147496,0.7070365358592693,0.8597645429362881,0.22259810554803794,0.8874576271186441,0.9610007358351729
NYT,2022-12-31,0.5731100910810697,0.2940776038121171,0.47683923705722076,0.5080058224163028,0.5471186440677966,0.2753721244925575,0.7598105548037889,0.8597645429362881,0.15832205683355882,0.8915254237288136,0.9602649006622517
NYT,2023-12-31,0.5622937865089698,0.23689584751531656,0.3603542234332425,0.2954876273653566,0.5701694915254237,0.36671177266576455,0.7537212449255751,0.8597645429362881,0.3220568335588633,0.8989830508474577,0.9587932303164092
NEM,2021-12-31,0.4691034597747096,0.14499659632402995,0.6307901907356948,0.8457059679767103,0.1959322033898305,0.3646820027063599,0.2814614343707713,0.20290858725761773,0.8917456021650879,0.7457627118644068,0.38704930095658574
NEM,2022-12-31,0.5211057850876688,0.9823008849557522,0.6982288828337875,0.8333333333333334,0.16338983050847458,0.04668470906630582,0.2868741542625169,0.2596952908587258,0.878213802435724,0.7179661016949153,0.3443708609271523
NEM,2023-12-31,0.45982556208050784,0.9489448604492853,0.7636239782016349,0.6695778748180494,0.05423728813559322,0.018944519621109608,0.2050067658998647,0.16689750692520774,0.9174560216508796,0.7586440677966102,0.09492273730684327
NKE,2022-05-31,0.42341634414737606,0.2961198093941457,0.1205722070844687,0.1986899563318777,0.7884745762711864,0.5148849797023004,0.8565629228687416,0.19529085872576177,0.047361299052773975,0.4325423728813559,0.7836644591611479
NKE,2023-05-31,0.46507978170300746,0.27773995915588834,0.1267029972752044,0.21324599708879188,0.751864406779661,0.3795669824086603,0.9133964817320703,0.22645429362880887,0.6069012178619757,0.39186440677966106,0.7630610743193524
NKE,2024-05-31,0.5349052727277249,0.415929203539823,0.15326975476839233,0.34206695778748175,0.8189830508474576,0.439106901217862,0.9079837618403248,0.25554016620498615,0.7564276048714479,0.4569491525423729,0.8027961736571008
NSC,2021-12-31,0.4975972265965793,0.4356705241660994,0.31335149863760214,0.5043668122270742,0.5552542372881356,0.8464140730717186,0.2672530446549391,0.6177285318559557,0.7050067658998647,0.3247457627118644,0.40618101545253865
NSC,2022-12-31,0.5320982512564697,0.6051735874744724,0.3739782016348774,0.6819505094614264,0.583728813559322,0.8288227334235453,0.3004059539918809,0.6218836565096952,0.6468200270635995,0.26983050847457624,0.4083885209713024
NSC,2023-12-31,0.4493858694519869,0.3240299523485364,0.4039509536784741,0.5902474526928676,0.4359322033898305,0.5798376184032477,0.2713125845737483,0.6204986149584487,0.7158322056833559,0.21152542372881356,0.340691685062546
XEL,2021-12-31,0.39437321223026006,0.482641252552757,0.6069482288828338,0.5604075691411936,0.13966101694915253,0.479702300405954,0.2232746955345061,0.5484764542936288,0.5646143437077131,0.19525423728813562,0.14275202354672553
XEL,2022-12-31,0.4242750972724213,0.49965963240299527,0.6192098092643052,0.6120815138282387,0.14983050847457627,0.4519621109607578,0.2334235453315291,0.5346260387811634,0.8010825439783491,0.2047457627118644,0.13612950699043413
XEL,2023-12-31,0.45168344061118815,0.5629680054458815,0.6934604904632153,0.6673944687045124,0.14711864406779662,0.5,0.2158322056833559,0.5332409972299169,0.8761840324763194,0.191864406779661,0.1287711552612215
NOC,2021-12-31,0.500206230454033,0.8509189925119128,0.3521798365122616,0.5269286754002911,0.46644067796610167,0.7212449255751014,0.7212449255751014,0.6405817174515236,0.01826792963464141,0.3010169491525424,0.4032376747608536
NOC,2022-12-31,0.4368188503138482,0.617426820966644,0.305858310626703,0.3195050946142649,0.4223728813559322,0.5243572395128552,0.7178619756427604,0.628808864265928,0.026387009472259804,0.3722033898305085,0.43340691685062543
NOC,2023-12-31,0.4028510546435783,0.2382573179033356,0.34468664850136244,0.2678311499272198,0.24745762711864408,0.19418132611637348,0.7266576454668471,0.6281163434903048,0.7631935047361299,0.31864406779661014,0.2994849153789551
WFC,2021-12-31,0.3983426371273451,0.8366235534377127,0.8814713896457765,0.13027656477438132,0.47796610169491527,0.8396481732070366,0.03382949932341001,0.009002770083102494,0.0027063599458727605,0.3735593220338983,
WFC,2022-12-31,0.46035384712630684,0.742001361470388,0.9114441416893733,0.08879184861717615,0.3545762711864407,0.618403247631935,0.04194857916102842,0.07409972299168975,0.972936400541272,0.3389830508474576,
WFC,2023-12-31,0.5180159037630916,0.8230088495575221,0.8971389645776566,0.12081513828238721,0.3593220338983051,0.6407307171853857,0.06427604871447902,0.4619113573407202,0.9878213802435724,0.30711864406779665,
OXY,2021-12-31,0.4979167132030181,0.7236215112321307,0.5756130790190735,0.950509461426492,0.46372881355932205,0.34303112313937756,0.3125845737483085,0.39335180055401664,0.9418132611637348,0.06372881355932203,0.21118469462840322
OXY,2022-12-31,0.7070632040725532,0.9183117767188563,0.5415531335149864,0.9614264919941776,0.9111864406779661,0.9343707713125846,0.4824086603518268,0.43351800554016623,0.8741542625169147,0.33084745762711865,0.6828550404709345
OXY,2023-12-31,0.6043953700841742,0.708645336963921,0.6001362397820164,0.9344978165938864,0.6149152542372881,0.6427604871447903,0.35859269282814615,0.40789473684210525,0.9411366711772666,0.37694915254237293,0.45842531272994846
OGE,2021-12-31,0.4443646776650255,0.8141592920353982,0.7050408719346049,0.6273653566229985,0.16610169491525423,0.7374830852503383,0.2679296346414073,0.5727146814404432,0.041948579161028454,0.2989830508474576,0.2119205298013245
OGE,2022-12-31,0.4950284070466083,0.7760381211708646,0.7268392370572208,0.7496360989810771,0.24,0.7246278755074425,0.2476319350473613,0.471606648199446,0.3619756427604871,0.40542372881355937,0.246504782928624
OGE,2023-12-31,0.45920698653113323,0.6262763784887679,0.7861035422343324,0.7765647743813683,0.2094915254237288,0.6055480378890392,0.19959404600811909,0.2562326869806094,0.6224627875507442,0.3464406779661017,0.16335540838852097
OKE,2021-12-31,0.47074720908894463,0.6099387338325392,0.38079019073569487,0.6550218340611353,0.4793220338983051,0.34709066305818675,0.6414073071718539,0.6073407202216067,0.6677943166441136,0.10169491525423724,0.21707137601177337
OKE,2022-12-31,0.4832478486750948,0.6201497617426821,0.36307901907356943,0.6266375545851528,0.48677966101694914,0.2848443843031123,0.7631935047361299,0.6398891966759003,0.6935047361299053,0.11525423728813555,0.23914643119941134
OKE,2023-12-31,0.49270271943409466,0.7508509189925119,0.5885558583106267,0.5211062590975255,0.27864406779661016,0.5805142083897158,0.37280108254397837,0.5768698060941828,0.7591339648173208,0.24542372881355934,0.25312729948491536
PNC,2021-12-31,0.44293420195185496,0.6589516678012253,0.7574931880108992,0.06259097525473067,0.3525423728813559,0.868064952638701,0.016914749661705007,0.006925207756232687,0.7286874154262517,0.5342372881355932,
PNC,2022-12-31,0.5115805789452177,0.7896528250510552,0.7799727520435967,0.07423580786026196,0.5423728813559322,0.8281461434370772,0.03721244925575101,0.18421052631578946,0.8592692828146143,0.5091525423728813,
PNC,2023-12-31,0.5254382119302896,0.7712729748127978,0.8228882833787465,0.08588064046579336,0.42847457627118646,0.6725304465493911,0.060216508795669824,0.5491689750692521,0.8985115020297699,0.43999999999999995,
